series_id	state	area	year	period	month	value
SMU39174103000000007	Ohio	Cleveland, OH	2021	M02	February	40.4
SMU39174103000000007	Ohio	Cleveland, OH	2021	M01	January	40.2
SMU39174103000000007	Ohio	Cleveland, OH	2020	M12	December	40.7
SMU39174103000000007	Ohio	Cleveland, OH	2020	M11	November	40.6
SMU39174103000000007	Ohio	Cleveland, OH	2020	M10	October	39.4
SMU39174103000000007	Ohio	Cleveland, OH	2020	M09	September	38.8
SMU39174103000000007	Ohio	Cleveland, OH	2020	M08	August	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2020	M07	July	38.0
SMU39174103000000007	Ohio	Cleveland, OH	2020	M06	June	38.4
SMU39174103000000007	Ohio	Cleveland, OH	2020	M05	May	38.3
SMU39174103000000007	Ohio	Cleveland, OH	2020	M04	April	36.2
SMU39174103000000007	Ohio	Cleveland, OH	2020	M03	March	39.1
SMU39174103000000007	Ohio	Cleveland, OH	2020	M02	February	39.5
SMU39174103000000007	Ohio	Cleveland, OH	2020	M01	January	40.6
SMU39174103000000007	Ohio	Cleveland, OH	2019	M12	December	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2019	M11	November	41.9
SMU39174103000000007	Ohio	Cleveland, OH	2019	M10	October	42.3
SMU39174103000000007	Ohio	Cleveland, OH	2019	M09	September	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2019	M08	August	41.7
SMU39174103000000007	Ohio	Cleveland, OH	2019	M07	July	40.6
SMU39174103000000007	Ohio	Cleveland, OH	2019	M06	June	41.0
SMU39174103000000007	Ohio	Cleveland, OH	2019	M05	May	41.0
SMU39174103000000007	Ohio	Cleveland, OH	2019	M04	April	40.6
SMU39174103000000007	Ohio	Cleveland, OH	2019	M03	March	40.4
SMU39174103000000007	Ohio	Cleveland, OH	2019	M02	February	41.1
SMU39174103000000007	Ohio	Cleveland, OH	2019	M01	January	40.8
SMU39174103000000007	Ohio	Cleveland, OH	2018	M12	December	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2018	M11	November	43.3
SMU39174103000000007	Ohio	Cleveland, OH	2018	M10	October	42.5
SMU39174103000000007	Ohio	Cleveland, OH	2018	M09	September	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2018	M08	August	43.4
SMU39174103000000007	Ohio	Cleveland, OH	2018	M07	July	42.9
SMU39174103000000007	Ohio	Cleveland, OH	2018	M06	June	43.5
SMU39174103000000007	Ohio	Cleveland, OH	2018	M05	May	42.7
SMU39174103000000007	Ohio	Cleveland, OH	2018	M04	April	44.1
SMU39174103000000007	Ohio	Cleveland, OH	2018	M03	March	44.4
SMU39174103000000007	Ohio	Cleveland, OH	2018	M02	February	44.4
SMU39174103000000007	Ohio	Cleveland, OH	2018	M01	January	44.3
SMU39174103000000007	Ohio	Cleveland, OH	2017	M12	December	43.0
SMU39174103000000007	Ohio	Cleveland, OH	2017	M11	November	43.8
SMU39174103000000007	Ohio	Cleveland, OH	2017	M10	October	43.8
SMU39174103000000007	Ohio	Cleveland, OH	2017	M09	September	44.0
SMU39174103000000007	Ohio	Cleveland, OH	2017	M08	August	43.1
SMU39174103000000007	Ohio	Cleveland, OH	2017	M07	July	43.0
SMU39174103000000007	Ohio	Cleveland, OH	2017	M06	June	43.7
SMU39174103000000007	Ohio	Cleveland, OH	2017	M05	May	44.4
SMU39174103000000007	Ohio	Cleveland, OH	2017	M04	April	43.4
SMU39174103000000007	Ohio	Cleveland, OH	2017	M03	March	44.3
SMU39174103000000007	Ohio	Cleveland, OH	2017	M02	February	44.3
SMU39174103000000007	Ohio	Cleveland, OH	2017	M01	January	43.6
SMU39174103000000007	Ohio	Cleveland, OH	2016	M12	December	42.7
SMU39174103000000007	Ohio	Cleveland, OH	2016	M11	November	43.5
SMU39174103000000007	Ohio	Cleveland, OH	2016	M10	October	43.5
SMU39174103000000007	Ohio	Cleveland, OH	2016	M09	September	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2016	M08	August	42.1
SMU39174103000000007	Ohio	Cleveland, OH	2016	M07	July	40.9
SMU39174103000000007	Ohio	Cleveland, OH	2016	M06	June	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2016	M05	May	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2016	M04	April	41.4
SMU39174103000000007	Ohio	Cleveland, OH	2016	M03	March	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2016	M02	February	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2016	M01	January	42.5
SMU39174103000000007	Ohio	Cleveland, OH	2015	M12	December	41.7
SMU39174103000000007	Ohio	Cleveland, OH	2015	M11	November	41.9
SMU39174103000000007	Ohio	Cleveland, OH	2015	M10	October	42.1
SMU39174103000000007	Ohio	Cleveland, OH	2015	M09	September	41.6
SMU39174103000000007	Ohio	Cleveland, OH	2015	M08	August	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2015	M07	July	40.8
SMU39174103000000007	Ohio	Cleveland, OH	2015	M06	June	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2015	M05	May	40.4
SMU39174103000000007	Ohio	Cleveland, OH	2015	M04	April	40.8
SMU39174103000000007	Ohio	Cleveland, OH	2015	M03	March	40.4
SMU39174103000000007	Ohio	Cleveland, OH	2015	M02	February	40.3
SMU39174103000000007	Ohio	Cleveland, OH	2015	M01	January	40.8
SMU39174103000000007	Ohio	Cleveland, OH	2014	M12	December	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2014	M11	November	42.3
SMU39174103000000007	Ohio	Cleveland, OH	2014	M10	October	41.7
SMU39174103000000007	Ohio	Cleveland, OH	2014	M09	September	41.6
SMU39174103000000007	Ohio	Cleveland, OH	2014	M08	August	41.0
SMU39174103000000007	Ohio	Cleveland, OH	2014	M07	July	41.2
SMU39174103000000007	Ohio	Cleveland, OH	2014	M06	June	43.1
SMU39174103000000007	Ohio	Cleveland, OH	2014	M05	May	42.0
SMU39174103000000007	Ohio	Cleveland, OH	2014	M04	April	41.0
SMU39174103000000007	Ohio	Cleveland, OH	2014	M03	March	41.4
SMU39174103000000007	Ohio	Cleveland, OH	2014	M02	February	41.4
SMU39174103000000007	Ohio	Cleveland, OH	2014	M01	January	40.2
SMU39174103000000007	Ohio	Cleveland, OH	2013	M12	December	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2013	M11	November	41.9
SMU39174103000000007	Ohio	Cleveland, OH	2013	M10	October	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2013	M09	September	41.5
SMU39174103000000007	Ohio	Cleveland, OH	2013	M08	August	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2013	M07	July	40.0
SMU39174103000000007	Ohio	Cleveland, OH	2013	M06	June	41.0
SMU39174103000000007	Ohio	Cleveland, OH	2013	M05	May	42.0
SMU39174103000000007	Ohio	Cleveland, OH	2013	M04	April	41.6
SMU39174103000000007	Ohio	Cleveland, OH	2013	M03	March	40.8
SMU39174103000000007	Ohio	Cleveland, OH	2013	M02	February	40.7
SMU39174103000000007	Ohio	Cleveland, OH	2013	M01	January	39.7
SMU39174103000000007	Ohio	Cleveland, OH	2012	M12	December	40.5
SMU39174103000000007	Ohio	Cleveland, OH	2012	M11	November	39.8
SMU39174103000000007	Ohio	Cleveland, OH	2012	M10	October	39.7
SMU39174103000000007	Ohio	Cleveland, OH	2012	M09	September	39.4
SMU39174103000000007	Ohio	Cleveland, OH	2012	M08	August	38.8
SMU39174103000000007	Ohio	Cleveland, OH	2012	M07	July	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2012	M06	June	39.9
SMU39174103000000007	Ohio	Cleveland, OH	2012	M05	May	39.7
SMU39174103000000007	Ohio	Cleveland, OH	2012	M04	April	40.3
SMU39174103000000007	Ohio	Cleveland, OH	2012	M03	March	38.8
SMU39174103000000007	Ohio	Cleveland, OH	2012	M02	February	37.9
SMU39174103000000007	Ohio	Cleveland, OH	2012	M01	January	37.5
SMU39174103000000007	Ohio	Cleveland, OH	2011	M12	December	39.2
SMU39174103000000007	Ohio	Cleveland, OH	2011	M11	November	39.1
SMU39174103000000007	Ohio	Cleveland, OH	2011	M10	October	38.0
SMU39174103000000007	Ohio	Cleveland, OH	2011	M09	September	38.1
SMU39174103000000007	Ohio	Cleveland, OH	2011	M08	August	37.9
SMU39174103000000007	Ohio	Cleveland, OH	2011	M07	July	36.3
SMU39174103000000007	Ohio	Cleveland, OH	2011	M06	June	37.6
SMU39174103000000007	Ohio	Cleveland, OH	2011	M05	May	38.0
SMU39174103000000007	Ohio	Cleveland, OH	2011	M04	April	37.4
SMU39174103000000007	Ohio	Cleveland, OH	2011	M03	March	38.4
SMU39174103000000007	Ohio	Cleveland, OH	2011	M02	February	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2011	M01	January	38.2
SMU39174103000000007	Ohio	Cleveland, OH	2010	M12	December	38.2
SMU39174103000000007	Ohio	Cleveland, OH	2010	M11	November	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2010	M10	October	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2010	M09	September	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2010	M08	August	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2010	M07	July	37.9
SMU39174103000000007	Ohio	Cleveland, OH	2010	M06	June	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2010	M05	May	39.2
SMU39174103000000007	Ohio	Cleveland, OH	2010	M04	April	39.2
SMU39174103000000007	Ohio	Cleveland, OH	2010	M03	March	38.8
SMU39174103000000007	Ohio	Cleveland, OH	2010	M02	February	38.9
SMU39174103000000007	Ohio	Cleveland, OH	2010	M01	January	39.1
SMU39174103000000007	Ohio	Cleveland, OH	2009	M12	December	39.0
SMU39174103000000007	Ohio	Cleveland, OH	2009	M11	November	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2009	M10	October	38.1
SMU39174103000000007	Ohio	Cleveland, OH	2009	M09	September	37.6
SMU39174103000000007	Ohio	Cleveland, OH	2009	M08	August	38.6
SMU39174103000000007	Ohio	Cleveland, OH	2009	M07	July	38.0
SMU39174103000000007	Ohio	Cleveland, OH	2009	M06	June	37.9
SMU39174103000000007	Ohio	Cleveland, OH	2009	M05	May	37.9
SMU39174103000000007	Ohio	Cleveland, OH	2009	M04	April	38.0
SMU39174103000000007	Ohio	Cleveland, OH	2009	M03	March	38.7
SMU39174103000000007	Ohio	Cleveland, OH	2009	M02	February	39.1
SMU39174103000000007	Ohio	Cleveland, OH	2009	M01	January	39.0
SMU39174103000000007	Ohio	Cleveland, OH	2008	M12	December	40.1
SMU39174103000000007	Ohio	Cleveland, OH	2008	M11	November	40.0
SMU39174103000000007	Ohio	Cleveland, OH	2008	M10	October	40.3
SMU39174103000000007	Ohio	Cleveland, OH	2008	M09	September	40.5
SMU39174103000000007	Ohio	Cleveland, OH	2008	M08	August	40.9
SMU39174103000000007	Ohio	Cleveland, OH	2008	M07	July	40.9
SMU39174103000000007	Ohio	Cleveland, OH	2008	M06	June	41.5
SMU39174103000000007	Ohio	Cleveland, OH	2008	M05	May	41.3
SMU39174103000000007	Ohio	Cleveland, OH	2008	M04	April	40.8
SMU39174103000000007	Ohio	Cleveland, OH	2008	M03	March	41.5
SMU39174103000000007	Ohio	Cleveland, OH	2008	M02	February	41.9
SMU39174103000000007	Ohio	Cleveland, OH	2008	M01	January	41.8
SMU39174103000000007	Ohio	Cleveland, OH	2007	M12	December	43.2
SMU39174103000000007	Ohio	Cleveland, OH	2007	M11	November	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2007	M10	October	42.9
SMU39174103000000007	Ohio	Cleveland, OH	2007	M09	September	42.9
SMU39174103000000007	Ohio	Cleveland, OH	2007	M08	August	43.1
SMU39174103000000007	Ohio	Cleveland, OH	2007	M07	July	42.8
SMU39174103000000007	Ohio	Cleveland, OH	2007	M06	June	43.1
SMU39174103000000007	Ohio	Cleveland, OH	2007	M05	May	42.6
SMU39174103000000007	Ohio	Cleveland, OH	2007	M04	April	42.0
SMU39174103000000007	Ohio	Cleveland, OH	2007	M03	March	42.1
SMU39174103000000007	Ohio	Cleveland, OH	2007	M02	February	42.4
SMU39174103000000007	Ohio	Cleveland, OH	2007	M01	January	42.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M12	December	41.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M11	November	42.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M10	October	41.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M09	September	41.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M08	August	43.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M07	July	43.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M06	June	42.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M05	May	43.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M04	April	43.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M03	March	44.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M02	February	43.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2025	M01	January	42.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M12	December	43.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M11	November	43.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M10	October	41.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M09	September	41.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M08	August	42.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M07	July	43.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M06	June	41.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M05	May	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M04	April	39.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M03	March	38.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M02	February	38.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2024	M01	January	37.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M12	December	37.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M11	November	38.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M10	October	39.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M09	September	36.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M08	August	35.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M07	July	42.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M06	June	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M05	May	40.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M04	April	41.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M03	March	39.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M02	February	39.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2023	M01	January	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M12	December	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M11	November	40.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M10	October	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M09	September	40.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M08	August	41.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M07	July	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M06	June	41.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M05	May	40.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M04	April	40.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M03	March	36.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M02	February	36.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2022	M01	January	38.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M12	December	40.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M11	November	39.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M10	October	40.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M09	September	40.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M08	August	41.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M07	July	41.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M06	June	40.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M05	May	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M04	April	41.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M03	March	42.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M02	February	40.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2021	M01	January	42.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M12	December	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M11	November	40.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M10	October	41.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M09	September	42.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M08	August	39.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M07	July	39.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M06	June	40.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M05	May	39.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M04	April	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M03	March	39.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M02	February	40.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2020	M01	January	40.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M12	December	40.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M11	November	41.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M10	October	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M09	September	40.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M08	August	41.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M07	July	40.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M06	June	42.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M05	May	40.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M04	April	40.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M03	March	40.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M02	February	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2019	M01	January	41.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M12	December	42.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M11	November	42.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M10	October	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M09	September	40.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M08	August	39.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M07	July	39.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M06	June	40.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M05	May	40.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M04	April	42.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M03	March	42.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M02	February	40.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2018	M01	January	42.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M12	December	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M11	November	39.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M10	October	39.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M09	September	39.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M08	August	37.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M07	July	38.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M06	June	38.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M05	May	38.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M04	April	38.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M03	March	38.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M02	February	37.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2017	M01	January	37.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M12	December	37.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M11	November	38.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M10	October	38.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M09	September	38.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M08	August	38.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M07	July	38.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M06	June	38.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M05	May	38.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M04	April	37.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M03	March	38.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M02	February	41.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2016	M01	January	41.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M12	December	40.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M11	November	42.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M10	October	41.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M09	September	41.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M08	August	42.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M07	July	42.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M06	June	42.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M05	May	42.0
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M04	April	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M03	March	42.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M02	February	43.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2015	M01	January	43.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M12	December	46.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M11	November	46.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M10	October	44.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M09	September	43.9
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M08	August	41.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M07	July	42.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M06	June	42.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M05	May	42.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M04	April	43.1
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M03	March	41.6
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M02	February	42.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2014	M01	January	41.8
SMU40461403000000007	Oklahoma	Tulsa, OK	2013	M12	December	42.4
SMU40461403000000007	Oklahoma	Tulsa, OK	2013	M11	November	42.5
SMU40461403000000007	Oklahoma	Tulsa, OK	2013	M10	October	41.7
SMU40461403000000007	Oklahoma	Tulsa, OK	2013	M09	September	42.3
SMU40461403000000007	Oklahoma	Tulsa, OK	2013	M08	August	42.2
SMU40461403000000007	Oklahoma	Tulsa, OK	2013	M07	July	41.0
